datetime,month,day,weekday,hour,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,log_casual,log_registered
2011-04-01 19:00:00,4,1,5,19,2,0,1,1,13.94,15.15,49,22.0028,16,120,136,2.83321334406,4.7957905456
2011-04-01 20:00:00,4,1,5,20,2,0,1,1,13.12,15.91,53,12.998,2,75,77,1.09861228867,4.33073334029
2011-04-01 21:00:00,4,1,5,21,2,0,1,1,13.12,16.665,53,8.9981,9,84,93,2.30258509299,4.44265125649
2011-04-01 22:00:00,4,1,5,22,2,0,1,1,12.3,15.15,56,11.0014,10,64,74,2.3978952728,4.1743872699
2011-04-01 23:00:00,4,1,5,23,2,0,1,1,12.3,15.91,61,6.0032,12,41,53,2.56494935746,3.73766961828
2011-04-02 00:00:00,4,2,6,0,2,0,0,2,12.3,16.665,61,0.0,3,29,32,1.38629436112,3.40119738166
2011-04-02 01:00:00,4,2,6,1,2,0,0,1,10.66,13.635,65,8.9981,4,28,32,1.60943791243,3.36729582999
2011-04-02 02:00:00,4,2,6,2,2,0,0,1,9.84,12.12,75,8.9981,1,20,21,0.69314718056,3.04452243772
2011-04-02 03:00:00,4,2,6,3,2,0,0,1,9.84,12.12,70,11.0014,1,8,9,0.69314718056,2.19722457734
2011-04-02 04:00:00,4,2,6,4,2,0,0,1,9.84,12.12,70,11.0014,0,5,5,0.0,1.79175946923
2011-04-02 05:00:00,4,2,6,5,2,0,0,2,9.84,12.12,75,11.0014,1,4,5,0.69314718056,1.60943791243
2011-04-02 06:00:00,4,2,6,6,2,0,0,1,10.66,13.635,70,7.0015,5,7,12,1.79175946923,2.07944154168
2011-04-02 07:00:00,4,2,6,7,2,0,0,2,10.66,13.635,70,7.0015,2,16,18,1.09861228867,2.83321334406
2011-04-02 08:00:00,4,2,6,8,2,0,0,1,12.3,15.91,70,7.0015,10,45,55,2.3978952728,3.82864139649
2011-04-02 09:00:00,4,2,6,9,2,0,0,2,13.94,17.425,66,7.0015,22,65,87,3.13549421593,4.18965474203
2011-04-02 10:00:00,4,2,6,10,2,0,0,2,14.76,17.425,57,11.0014,41,113,154,3.73766961828,4.73619844839
2011-04-02 11:00:00,4,2,6,11,2,0,0,2,16.4,20.455,47,11.0014,72,126,198,4.29045944115,4.84418708646
2011-04-02 12:00:00,4,2,6,12,2,0,0,3,13.12,16.665,81,8.9981,84,100,184,4.44265125649,4.61512051684
2011-04-02 13:00:00,4,2,6,13,2,0,0,1,13.94,16.665,81,8.9981,56,81,137,4.04305126783,4.40671924726
2011-04-02 14:00:00,4,2,6,14,2,0,0,3,13.12,15.15,76,22.0028,97,93,190,4.58496747867,4.54329478227
2011-04-02 15:00:00,4,2,6,15,2,0,0,3,13.94,15.15,76,26.0027,72,64,136,4.29045944115,4.1743872699
2011-04-02 16:00:00,4,2,6,16,2,0,0,1,15.58,19.695,62,22.0028,111,85,196,4.7184988713,4.45434729625
2011-04-02 17:00:00,4,2,6,17,2,0,0,1,15.58,19.695,54,23.9994,89,95,184,4.49980967033,4.56434819147
2011-04-02 18:00:00,4,2,6,18,2,0,0,1,15.58,19.695,54,12.998,69,110,179,4.24849524205,4.70953020131
2011-04-02 19:00:00,4,2,6,19,2,0,0,1,14.76,16.665,53,23.9994,71,77,148,4.27666611902,4.35670882669
2011-04-02 20:00:00,4,2,6,20,2,0,0,1,13.94,15.91,53,19.0012,29,56,85,3.40119738166,4.04305126783
2011-04-02 21:00:00,4,2,6,21,2,0,0,1,13.12,15.15,61,16.9979,24,53,77,3.21887582487,3.98898404656
2011-04-02 22:00:00,4,2,6,22,2,0,0,1,13.12,15.15,61,19.9995,14,41,55,2.7080502011,3.73766961828
2011-04-02 23:00:00,4,2,6,23,2,0,0,1,13.12,15.91,61,11.0014,20,33,53,3.04452243772,3.52636052462
2011-04-03 00:00:00,4,3,7,0,2,0,0,1,12.3,14.395,65,12.998,8,31,39,2.19722457734,3.4657359028
2011-04-03 01:00:00,4,3,7,1,2,0,0,1,12.3,15.91,61,7.0015,8,26,34,2.19722457734,3.295836866
2011-04-03 02:00:00,4,3,7,2,2,0,0,1,10.66,13.635,70,8.9981,5,19,24,1.79175946923,2.99573227355
2011-04-03 03:00:00,4,3,7,3,2,0,0,1,12.3,16.665,61,0.0,3,8,11,1.38629436112,2.19722457734
2011-04-03 04:00:00,4,3,7,4,2,0,0,1,11.48,15.15,70,6.0032,3,0,3,1.38629436112,0.0
2011-04-03 05:00:00,4,3,7,5,2,0,0,1,11.48,13.635,65,15.0013,1,4,5,0.69314718056,1.60943791243
2011-04-03 06:00:00,4,3,7,6,2,0,0,1,11.48,13.635,65,12.998,10,23,33,2.3978952728,3.17805383035
2011-04-03 07:00:00,4,3,7,7,2,0,0,1,13.12,15.15,57,15.0013,13,20,33,2.63905732962,3.04452243772
2011-04-03 08:00:00,4,3,7,8,2,0,0,1,13.94,16.665,57,11.0014,18,44,62,2.94443897917,3.80666248977
2011-04-03 09:00:00,4,3,7,9,2,0,0,1,14.76,15.91,50,32.9975,68,74,142,4.2341065046,4.31748811354
2011-04-03 10:00:00,4,3,7,10,2,0,0,1,16.4,20.455,43,27.9993,111,104,215,4.7184988713,4.65396035016
2011-04-03 11:00:00,4,3,7,11,2,0,0,1,17.22,21.21,41,16.9979,139,104,243,4.94164242261,4.65396035016
2011-04-03 12:00:00,4,3,7,12,2,0,0,1,18.04,21.97,38,19.0012,166,147,313,5.11799381242,4.99721227376
2011-04-03 13:00:00,4,3,7,13,2,0,0,1,18.04,21.97,33,19.9995,219,148,367,5.39362754635,5.00394630595
2011-04-03 14:00:00,4,3,7,14,2,0,0,1,18.86,22.725,31,8.9981,240,109,349,5.48479693349,4.70048036579
2011-04-03 15:00:00,4,3,7,15,2,0,0,2,18.86,22.725,33,0.0,174,118,292,5.16478597392,4.77912349311
2011-04-03 16:00:00,4,3,7,16,2,0,0,2,18.86,22.725,31,12.998,147,156,303,4.99721227376,5.05624580535
2011-04-03 17:00:00,4,3,7,17,2,0,0,2,18.86,22.725,28,8.9981,148,126,274,5.00394630595,4.84418708646
2011-04-03 18:00:00,4,3,7,18,2,0,0,2,18.86,22.725,31,0.0,71,101,172,4.27666611902,4.62497281328
2011-04-03 19:00:00,4,3,7,19,2,0,0,2,17.22,21.21,44,12.998,51,93,144,3.95124371858,4.54329478227
2011-04-03 20:00:00,4,3,7,20,2,0,0,3,17.22,21.21,41,15.0013,24,55,79,3.21887582487,4.02535169074
2011-04-03 21:00:00,4,3,7,21,2,0,0,2,17.22,21.21,44,15.0013,8,37,45,2.19722457734,3.63758615973
2011-04-03 22:00:00,4,3,7,22,2,0,0,1,16.4,20.455,43,7.0015,7,29,36,2.07944154168,3.40119738166
2011-04-03 23:00:00,4,3,7,23,2,0,0,1,16.4,20.455,50,6.0032,9,22,31,2.30258509299,3.13549421593
2011-04-04 00:00:00,4,4,1,0,2,0,1,1,16.4,20.455,50,15.0013,1,5,6,0.69314718056,1.79175946923
2011-04-04 01:00:00,4,4,1,1,2,0,1,1,16.4,20.455,56,23.9994,7,4,11,2.07944154168,1.60943791243
2011-04-04 02:00:00,4,4,1,2,2,0,1,1,15.58,19.695,66,16.9979,1,1,2,0.69314718056,0.69314718056
2011-04-04 03:00:00,4,4,1,3,2,0,1,1,15.58,19.695,66,19.0012,1,0,1,0.69314718056,0.0
2011-04-04 04:00:00,4,4,1,4,2,0,1,1,15.58,19.695,71,19.9995,1,1,2,0.69314718056,0.69314718056
2011-04-04 05:00:00,4,4,1,5,2,0,1,1,16.4,20.455,62,16.9979,0,7,7,0.0,2.07944154168
2011-04-04 06:00:00,4,4,1,6,2,0,1,1,17.22,21.21,58,19.0012,3,43,46,1.38629436112,3.78418963392
2011-04-04 07:00:00,4,4,1,7,2,0,1,2,18.04,21.97,54,16.9979,7,150,157,2.07944154168,5.01727983681
2011-04-04 08:00:00,4,4,1,8,2,0,1,2,18.86,22.725,55,19.9995,31,308,339,3.4657359028,5.7333412769
2011-04-04 09:00:00,4,4,1,9,2,0,1,2,20.5,24.24,51,26.0027,24,134,158,3.21887582487,4.90527477844
2011-04-04 10:00:00,4,4,1,10,2,0,1,2,22.14,25.76,45,23.9994,35,55,90,3.58351893846,4.02535169074
2011-04-04 11:00:00,4,4,1,11,2,0,1,1,24.6,31.06,40,26.0027,58,66,124,4.07753744391,4.20469261939
2011-04-04 12:00:00,4,4,1,12,2,0,1,1,26.24,31.06,36,31.0009,59,98,157,4.09434456222,4.59511985013
2011-04-04 13:00:00,4,4,1,13,2,0,1,1,27.88,31.82,34,22.0028,47,92,139,3.87120101091,4.53259949315
2011-04-04 14:00:00,4,4,1,14,2,0,1,2,30.34,32.575,27,32.9975,47,76,123,3.87120101091,4.34380542185
2011-04-04 15:00:00,4,4,1,15,2,0,1,1,31.16,33.335,23,36.9974,47,96,143,3.87120101091,4.5747109785
2011-04-04 16:00:00,4,4,1,16,2,0,1,1,31.16,32.575,22,35.0008,59,130,189,4.09434456222,4.8751973232
2011-04-04 17:00:00,4,4,1,17,2,0,1,1,30.34,32.575,23,40.9973,83,283,366,4.43081679884,5.64897423816
2011-04-04 18:00:00,4,4,1,18,2,0,1,2,29.52,31.82,23,32.9975,78,308,386,4.36944785247,5.7333412769
2011-04-04 19:00:00,4,4,1,19,2,0,1,1,28.7,31.82,24,31.0009,51,227,278,3.95124371858,5.42934562895
2011-04-04 20:00:00,4,4,1,20,2,0,1,2,28.7,31.82,24,36.9974,40,133,173,3.7135720667,4.89783979995
2011-04-04 21:00:00,4,4,1,21,2,0,1,2,28.7,31.82,30,30.0026,19,76,95,2.99573227355,4.34380542185
2011-04-04 22:00:00,4,4,1,22,2,0,1,2,27.88,31.82,36,31.0009,17,58,75,2.8903717579,4.07753744391
2011-04-04 23:00:00,4,4,1,23,2,0,1,2,26.24,31.06,47,15.0013,18,30,48,2.94443897917,3.43398720449
2011-04-05 00:00:00,4,5,2,0,2,0,1,1,25.42,31.06,50,7.0015,10,12,22,2.3978952728,2.56494935746
2011-04-05 01:00:00,4,5,2,1,2,0,1,3,25.42,31.06,57,27.9993,10,5,15,2.3978952728,1.79175946923
2011-04-05 02:00:00,4,5,2,2,2,0,1,2,22.14,25.76,73,22.0028,0,5,5,0.0,1.79175946923
2011-04-05 03:00:00,4,5,2,3,2,0,1,2,22.14,25.76,73,22.0028,1,3,4,0.69314718056,1.38629436112
2011-04-05 04:00:00,4,5,2,4,2,0,1,3,20.5,24.24,88,32.9975,0,2,2,0.0,1.09861228867
2011-04-05 05:00:00,4,5,2,5,2,0,1,3,18.86,22.725,94,19.9995,0,5,5,0.0,1.79175946923
2011-04-05 06:00:00,4,5,2,6,2,0,1,2,19.68,23.485,88,22.0028,2,36,38,1.09861228867,3.61091791264
2011-04-05 07:00:00,4,5,2,7,2,0,1,2,19.68,23.485,88,22.0028,10,124,134,2.3978952728,4.8283137373
2011-04-05 08:00:00,4,5,2,8,2,0,1,3,15.58,19.695,87,39.0007,9,148,157,2.30258509299,5.00394630595
2011-04-05 09:00:00,4,5,2,9,2,0,1,3,14.76,15.91,87,32.9975,2,44,46,1.09861228867,3.80666248977
2011-04-05 10:00:00,4,5,2,10,2,0,1,3,13.94,15.15,81,26.0027,3,25,28,1.38629436112,3.25809653802
2011-04-05 11:00:00,4,5,2,11,2,0,1,3,13.12,14.395,81,30.0026,1,18,19,0.69314718056,2.94443897917
2011-04-05 12:00:00,4,5,2,12,2,0,1,2,13.94,15.15,71,26.0027,6,32,38,1.94591014906,3.49650756147
2011-04-05 13:00:00,4,5,2,13,2,0,1,2,14.76,16.665,63,27.9993,5,51,56,1.79175946923,3.95124371858
2011-04-05 14:00:00,4,5,2,14,2,0,1,2,14.76,15.91,57,32.9975,9,67,76,2.30258509299,4.21950770518
2011-04-05 15:00:00,4,5,2,15,2,0,1,1,16.4,20.455,46,31.0009,6,62,68,1.94591014906,4.14313472639
2011-04-05 16:00:00,4,5,2,16,2,0,1,1,15.58,19.695,46,27.9993,17,113,130,2.8903717579,4.73619844839
2011-04-05 17:00:00,4,5,2,17,2,0,1,1,17.22,21.21,38,27.9993,27,246,273,3.33220451018,5.50938833663
2011-04-05 18:00:00,4,5,2,18,2,0,1,1,15.58,19.695,40,32.9975,19,248,267,2.99573227355,5.51745289646
2011-04-05 19:00:00,4,5,2,19,2,0,1,1,14.76,16.665,43,19.9995,12,148,160,2.56494935746,5.00394630595
2011-04-05 20:00:00,4,5,2,20,2,0,1,1,13.94,15.91,46,19.0012,4,87,91,1.60943791243,4.47733681448
2011-04-05 21:00:00,4,5,2,21,2,0,1,1,13.94,14.395,46,35.0008,8,81,89,2.19722457734,4.40671924726
2011-04-05 22:00:00,4,5,2,22,2,0,1,1,13.12,15.15,49,19.9995,3,43,46,1.38629436112,3.78418963392
2011-04-05 23:00:00,4,5,2,23,2,0,1,1,12.3,14.395,49,19.0012,3,23,26,1.38629436112,3.17805383035
2011-04-06 00:00:00,4,6,3,0,2,0,1,1,12.3,15.91,49,7.0015,0,15,15,0.0,2.77258872224
2011-04-06 01:00:00,4,6,3,1,2,0,1,1,10.66,13.635,60,8.9981,0,2,2,0.0,1.09861228867
2011-04-06 02:00:00,4,6,3,2,2,0,1,1,9.84,12.12,70,8.9981,0,5,5,0.0,1.79175946923
2011-04-06 03:00:00,4,6,3,3,2,0,1,1,10.66,13.635,60,8.9981,0,4,4,0.0,1.60943791243
2011-04-06 04:00:00,4,6,3,4,2,0,1,1,9.84,12.12,65,8.9981,0,1,1,0.0,0.69314718056
2011-04-06 05:00:00,4,6,3,5,2,0,1,1,9.84,12.88,70,7.0015,1,12,13,0.69314718056,2.56494935746
2011-04-06 06:00:00,4,6,3,6,2,0,1,1,9.84,12.88,70,7.0015,4,52,56,1.60943791243,3.97029191355
2011-04-06 07:00:00,4,6,3,7,2,0,1,1,10.66,13.635,65,7.0015,3,130,133,1.38629436112,4.8751973232
2011-04-06 08:00:00,4,6,3,8,2,0,1,1,13.12,15.15,61,15.0013,17,308,325,2.8903717579,5.7333412769
2011-04-06 09:00:00,4,6,3,9,2,0,1,1,14.76,16.665,46,16.9979,8,157,165,2.19722457734,5.06259503303
2011-04-06 10:00:00,4,6,3,10,2,0,1,1,16.4,20.455,37,26.0027,21,48,69,3.09104245336,3.89182029811
2011-04-06 11:00:00,4,6,3,11,2,0,1,1,17.22,21.21,38,26.0027,23,70,93,3.17805383035,4.26267987704
2011-04-06 12:00:00,4,6,3,12,2,0,1,1,18.04,21.97,41,16.9979,22,112,134,3.13549421593,4.72738781871
2011-04-06 13:00:00,4,6,3,13,2,0,1,1,18.86,22.725,38,32.9975,29,83,112,3.40119738166,4.43081679884
2011-04-06 14:00:00,4,6,3,14,2,0,1,1,20.5,24.24,34,27.9993,35,80,115,3.58351893846,4.39444915467
2011-04-06 15:00:00,4,6,3,15,2,0,1,1,21.32,25.0,32,22.0028,34,83,117,3.55534806149,4.43081679884
2011-04-06 16:00:00,4,6,3,16,2,0,1,1,22.14,25.76,28,27.9993,27,142,169,3.33220451018,4.96284463026
2011-04-06 17:00:00,4,6,3,17,2,0,1,1,21.32,25.0,32,30.0026,53,303,356,3.98898404656,5.71702770141
2011-04-06 18:00:00,4,6,3,18,2,0,1,1,21.32,25.0,29,23.9994,43,282,325,3.78418963392,5.64544689764
2011-04-06 19:00:00,4,6,3,19,2,0,1,1,20.5,24.24,31,19.9995,36,196,232,3.61091791264,5.28320372874
2011-04-06 20:00:00,4,6,3,20,2,0,1,1,18.86,22.725,51,15.0013,15,126,141,2.77258872224,4.84418708646
2011-04-06 21:00:00,4,6,3,21,2,0,1,1,18.86,22.725,41,19.0012,18,84,102,2.94443897917,4.44265125649
2011-04-06 22:00:00,4,6,3,22,2,0,1,1,18.86,22.725,41,19.0012,13,71,84,2.63905732962,4.27666611902
2011-04-06 23:00:00,4,6,3,23,2,0,1,1,18.86,22.725,41,19.9995,11,29,40,2.48490664979,3.40119738166
2011-04-07 00:00:00,4,7,4,0,2,0,1,1,18.86,22.725,41,19.0012,5,15,20,1.79175946923,2.77258872224
2011-04-07 01:00:00,4,7,4,1,2,0,1,1,17.22,21.21,47,8.9981,2,11,13,1.09861228867,2.48490664979
2011-04-07 02:00:00,4,7,4,2,2,0,1,1,17.22,21.21,54,0.0,0,7,7,0.0,2.07944154168
2011-04-07 03:00:00,4,7,4,3,2,0,1,1,14.76,17.425,66,12.998,0,3,3,0.0,1.38629436112
2011-04-07 04:00:00,4,7,4,4,2,0,1,1,13.94,16.665,76,12.998,0,1,1,0.0,0.69314718056
2011-04-07 05:00:00,4,7,4,5,2,0,1,1,13.94,15.91,76,15.0013,0,6,6,0.0,1.94591014906
2011-04-07 06:00:00,4,7,4,6,2,0,1,1,13.12,15.15,81,16.9979,5,59,64,1.79175946923,4.09434456222
2011-04-07 07:00:00,4,7,4,7,2,0,1,2,13.94,16.665,76,11.0014,8,152,160,2.19722457734,5.03043792139
2011-04-07 08:00:00,4,7,4,8,2,0,1,1,14.76,17.425,76,12.998,23,291,314,3.17805383035,5.67675380227
2011-04-07 09:00:00,4,7,4,9,2,0,1,2,16.4,20.455,66,8.9981,15,155,170,2.77258872224,5.04985600725
2011-04-07 10:00:00,4,7,4,10,2,0,1,2,17.22,21.21,67,7.0015,29,66,95,3.40119738166,4.20469261939
2011-04-07 11:00:00,4,7,4,11,2,0,1,2,18.86,22.725,55,0.0,36,86,122,3.61091791264,4.46590811865
2011-04-07 12:00:00,4,7,4,12,2,0,1,2,18.86,22.725,55,0.0,39,114,153,3.68887945411,4.74493212836
2011-04-07 13:00:00,4,7,4,13,2,0,1,2,21.32,25.0,48,6.0032,36,99,135,3.61091791264,4.60517018599
2011-04-07 14:00:00,4,7,4,14,2,0,1,1,22.96,26.515,43,6.0032,46,111,157,3.85014760171,4.7184988713
2011-04-07 15:00:00,4,7,4,15,2,0,1,1,24.6,31.06,38,7.0015,27,133,160,3.33220451018,4.89783979995
2011-04-07 16:00:00,4,7,4,16,2,0,1,1,24.6,31.06,35,0.0,52,161,213,3.97029191355,5.08759633523
2011-04-07 17:00:00,4,7,4,17,2,0,1,1,21.32,25.0,52,19.0012,63,280,343,4.15888308336,5.63835466933
2011-04-07 18:00:00,4,7,4,18,2,0,1,1,19.68,23.485,55,16.9979,68,265,333,4.2341065046,5.58349630878
2011-04-07 19:00:00,4,7,4,19,2,0,1,1,18.86,22.725,59,19.9995,34,192,226,3.55534806149,5.2626901889
2011-04-07 20:00:00,4,7,4,20,2,0,1,1,18.04,21.97,62,11.0014,37,166,203,3.63758615973,5.11799381242
2011-04-07 21:00:00,4,7,4,21,2,0,1,2,18.04,21.97,67,19.0012,19,89,108,2.99573227355,4.49980967033
2011-04-07 22:00:00,4,7,4,22,2,0,1,2,16.4,20.455,76,12.998,18,63,81,2.94443897917,4.15888308336
2011-04-07 23:00:00,4,7,4,23,2,0,1,1,15.58,19.695,76,16.9979,9,45,54,2.30258509299,3.82864139649
2011-04-08 00:00:00,4,8,5,0,2,0,1,2,14.76,17.425,76,15.0013,4,21,25,1.60943791243,3.09104245336
2011-04-08 01:00:00,4,8,5,1,2,0,1,2,13.94,16.665,76,8.9981,3,6,9,1.38629436112,1.94591014906
2011-04-08 02:00:00,4,8,5,2,2,0,1,3,13.94,16.665,76,11.0014,3,10,13,1.38629436112,2.3978952728
2011-04-08 03:00:00,4,8,5,3,2,0,1,3,13.94,16.665,76,11.0014,0,1,1,0.0,0.69314718056
2011-04-08 04:00:00,4,8,5,4,2,0,1,2,13.94,16.665,86,8.9981,0,1,1,0.0,0.69314718056
2011-04-08 05:00:00,4,8,5,5,2,0,1,2,13.12,15.91,87,12.998,1,8,9,0.69314718056,2.19722457734
2011-04-08 06:00:00,4,8,5,6,2,0,1,2,13.94,18.18,87,0.0,2,33,35,1.09861228867,3.52636052462
2011-04-08 07:00:00,4,8,5,7,2,0,1,3,13.94,16.665,87,11.0014,4,109,113,1.60943791243,4.70048036579
2011-04-08 08:00:00,4,8,5,8,2,0,1,3,13.94,16.665,87,11.0014,13,208,221,2.63905732962,5.34233425196
2011-04-08 09:00:00,4,8,5,9,2,0,1,2,14.76,17.425,76,12.998,17,168,185,2.8903717579,5.12989871492
2011-04-08 10:00:00,4,8,5,10,2,0,1,2,14.76,16.665,71,19.0012,10,63,73,2.3978952728,4.15888308336
2011-04-08 11:00:00,4,8,5,11,2,0,1,2,16.4,20.455,62,26.0027,19,79,98,2.99573227355,4.38202663467
2011-04-08 12:00:00,4,8,5,12,2,0,1,3,15.58,19.695,66,15.0013,29,51,80,3.40119738166,3.95124371858
2011-04-08 13:00:00,4,8,5,13,2,0,1,3,14.76,16.665,76,19.0012,7,35,42,2.07944154168,3.58351893846
2011-04-08 14:00:00,4,8,5,14,2,0,1,3,13.94,15.91,87,15.0013,2,13,15,1.09861228867,2.63905732962
2011-04-08 15:00:00,4,8,5,15,2,0,1,3,13.94,15.91,87,15.0013,1,24,25,0.69314718056,3.21887582487
2011-04-08 16:00:00,4,8,5,16,2,0,1,2,13.12,15.15,93,16.9979,2,58,60,1.09861228867,4.07753744391
2011-04-08 17:00:00,4,8,5,17,2,0,1,3,13.12,15.15,93,16.9979,10,138,148,2.3978952728,4.93447393313
2011-04-08 18:00:00,4,8,5,18,2,0,1,3,13.12,15.15,93,16.9979,8,54,62,2.19722457734,4.00733318523
2011-04-08 19:00:00,4,8,5,19,2,0,1,3,12.3,13.635,93,27.9993,1,52,53,0.69314718056,3.97029191355
2011-04-08 20:00:00,4,8,5,20,2,0,1,2,12.3,13.635,93,22.0028,12,51,63,2.56494935746,3.95124371858
2011-04-08 21:00:00,4,8,5,21,2,0,1,2,12.3,14.395,93,16.9979,11,43,54,2.48490664979,3.78418963392
2011-04-08 22:00:00,4,8,5,22,2,0,1,2,12.3,13.635,93,19.9995,9,42,51,2.30258509299,3.76120011569
2011-04-08 23:00:00,4,8,5,23,2,0,1,2,12.3,14.395,93,15.0013,4,31,35,1.60943791243,3.4657359028
2011-04-09 00:00:00,4,9,6,0,2,0,0,2,12.3,14.395,87,15.0013,5,26,31,1.79175946923,3.295836866
2011-04-09 01:00:00,4,9,6,1,2,0,0,2,12.3,15.15,87,8.9981,3,17,20,1.38629436112,2.8903717579
2011-04-09 02:00:00,4,9,6,2,2,0,0,2,13.12,15.15,87,15.0013,2,15,17,1.09861228867,2.77258872224
2011-04-09 03:00:00,4,9,6,3,2,0,0,3,12.3,14.395,100,16.9979,3,11,14,1.38629436112,2.48490664979
2011-04-09 04:00:00,4,9,6,4,2,0,0,3,12.3,13.635,100,16.9979,0,3,3,0.0,1.38629436112
2011-04-09 05:00:00,4,9,6,5,2,0,0,2,12.3,14.395,93,15.0013,0,5,5,0.0,1.79175946923
2011-04-09 06:00:00,4,9,6,6,2,0,0,2,12.3,14.395,93,12.998,0,13,13,0.0,2.63905732962
2011-04-09 07:00:00,4,9,6,7,2,0,0,2,12.3,15.15,93,11.0014,8,13,21,2.19722457734,2.63905732962
2011-04-09 08:00:00,4,9,6,8,2,0,0,2,13.12,15.15,93,11.0014,7,47,54,2.07944154168,3.87120101091
2011-04-09 09:00:00,4,9,6,9,2,0,0,2,13.94,17.425,87,7.0015,27,71,98,3.33220451018,4.27666611902
2011-04-09 10:00:00,4,9,6,10,2,0,0,2,13.94,16.665,87,8.9981,43,90,133,3.78418963392,4.51085950652
2011-04-09 11:00:00,4,9,6,11,2,0,0,2,14.76,18.18,81,0.0,51,91,142,3.95124371858,4.52178857705
2011-04-09 12:00:00,4,9,6,12,2,0,0,2,14.76,17.425,81,8.9981,79,123,202,4.38202663467,4.82028156561
2011-04-09 13:00:00,4,9,6,13,2,0,0,2,14.76,18.94,81,0.0,114,108,222,4.74493212836,4.69134788223
2011-04-09 14:00:00,4,9,6,14,2,0,0,2,14.76,17.425,81,8.9981,94,118,212,4.5538768916,4.77912349311
2011-04-09 15:00:00,4,9,6,15,2,0,0,2,14.76,18.94,87,0.0,85,116,201,4.45434729625,4.7621739348
2011-04-09 16:00:00,4,9,6,16,2,0,0,2,15.58,19.695,82,0.0,73,118,191,4.3040650932,4.77912349311
2011-04-09 17:00:00,4,9,6,17,2,0,0,2,15.58,19.695,82,6.0032,128,129,257,4.85981240436,4.86753445046
2011-04-09 18:00:00,4,9,6,18,2,0,0,2,15.58,19.695,82,7.0015,48,129,177,3.89182029811,4.86753445046
2011-04-09 19:00:00,4,9,6,19,2,0,0,2,15.58,19.695,82,8.9981,47,83,130,3.87120101091,4.43081679884
2011-04-09 20:00:00,4,9,6,20,2,0,0,2,15.58,19.695,87,11.0014,19,74,93,2.99573227355,4.31748811354
2011-04-09 21:00:00,4,9,6,21,2,0,0,2,14.76,17.425,93,8.9981,10,65,75,2.3978952728,4.18965474203
2011-04-09 22:00:00,4,9,6,22,2,0,0,2,14.76,17.425,93,8.9981,21,66,87,3.09104245336,4.20469261939
2011-04-09 23:00:00,4,9,6,23,2,0,0,2,15.58,19.695,87,6.0032,12,45,57,2.56494935746,3.82864139649
2011-04-10 00:00:00,4,10,7,0,2,0,0,2,15.58,19.695,87,6.0032,5,48,53,1.79175946923,3.89182029811
2011-04-10 01:00:00,4,10,7,1,2,0,0,2,15.58,19.695,87,8.9981,6,31,37,1.94591014906,3.4657359028
2011-04-10 02:00:00,4,10,7,2,2,0,0,2,15.58,19.695,87,6.0032,12,24,36,2.56494935746,3.21887582487
2011-04-10 03:00:00,4,10,7,3,2,0,0,2,15.58,19.695,87,8.9981,5,11,16,1.79175946923,2.48490664979
2011-04-10 04:00:00,4,10,7,4,2,0,0,2,14.76,18.18,93,7.0015,3,2,5,1.38629436112,1.09861228867
2011-04-10 05:00:00,4,10,7,5,2,0,0,2,14.76,18.18,93,6.0032,0,4,4,0.0,1.60943791243
2011-04-10 06:00:00,4,10,7,6,2,0,0,2,14.76,18.18,93,6.0032,0,4,4,0.0,1.60943791243
2011-04-10 07:00:00,4,10,7,7,2,0,0,2,14.76,18.18,100,6.0032,3,7,10,1.38629436112,2.07944154168
2011-04-10 08:00:00,4,10,7,8,2,0,0,2,15.58,19.695,94,6.0032,17,38,55,2.8903717579,3.66356164613
2011-04-10 09:00:00,4,10,7,9,2,0,0,2,15.58,19.695,94,8.9981,31,50,81,3.4657359028,3.93182563272
2011-04-10 10:00:00,4,10,7,10,2,0,0,2,16.4,20.455,87,0.0,69,81,150,4.24849524205,4.40671924726
2011-04-10 11:00:00,4,10,7,11,2,0,0,2,16.4,20.455,87,8.9981,93,109,202,4.54329478227,4.70048036579
2011-04-10 12:00:00,4,10,7,12,2,0,0,2,17.22,21.21,88,8.9981,94,136,230,4.5538768916,4.91998092583
2011-04-10 13:00:00,4,10,7,13,2,0,0,1,18.86,22.725,82,7.0015,121,142,263,4.80402104473,4.96284463026
2011-04-10 14:00:00,4,10,7,14,2,0,0,1,20.5,24.24,72,12.998,148,133,281,5.00394630595,4.89783979995
2011-04-10 15:00:00,4,10,7,15,2,0,0,1,20.5,24.24,77,15.0013,156,141,297,5.05624580535,4.9558270576
2011-04-10 16:00:00,4,10,7,16,2,0,0,2,21.32,25.0,72,11.0014,135,153,288,4.91265488574,5.03695260241
2011-04-10 17:00:00,4,10,7,17,2,0,0,2,21.32,25.0,72,12.998,84,152,236,4.44265125649,5.03043792139
2011-04-10 18:00:00,4,10,7,18,2,0,0,1,20.5,24.24,77,12.998,103,137,240,4.64439089914,4.92725368516
2011-04-10 19:00:00,4,10,7,19,2,0,0,1,20.5,24.24,77,12.998,47,84,131,3.87120101091,4.44265125649
2011-04-10 20:00:00,4,10,7,20,2,0,0,1,18.86,22.725,82,8.9981,21,71,92,3.09104245336,4.27666611902
2011-04-10 21:00:00,4,10,7,21,2,0,0,1,18.04,21.97,88,12.998,18,77,95,2.94443897917,4.35670882669
